order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
9600,2024-09-02T21:20:54Z,2024-09-02,36276,3119,Online,Cash,COUPON037,29.07,USD
9601,2024-07-22T05:15:35Z,2024-07-22,74232,2228,Franchise,Cash,COUPON039,4.68,AUD
9602,2024-01-04T20:01:05Z,2024-01-04,29207,4962,Online,Credit Card,COUPON027,48.77,AUD
9603,2023-02-06T10:29:41Z,2023-02-06,5013,385,Franchise,Cash,COUPON046,45.15,AUD
9604,2023-06-26T11:30:26Z,2023-06-26,57011,3810,Online,PayPal,COUPON027,27.55,EUR
9605,2024-02-26T02:45:05Z,2024-02-26,76853,3236,Retail,PayPal,COUPON020,34.98,USD
9606,2024-04-15T11:50:22Z,2024-04-15,68466,4537,Online,Afterpay,COUPON017,29.04,EUR
9607,2024-07-31T18:27:08Z,2024-07-31,1340,3128,Online,Gift Card,COUPON019,19.46,AUD
9608,2024-08-16T20:57:49Z,2024-08-16,60328,4964,Retail,PayPal,COUPON015,11.55,AUD
9609,2024-03-04T14:14:30Z,2024-03-04,77657,3920,Online,Credit Card,COUPON046,27.44,USD
9610,2024-03-13T08:39:59Z,2024-03-13,31692,4253,Franchise,PayPal,COUPON046,36.35,EUR
9611,2024-04-18T01:53:11Z,2024-04-18,66468,4286,Retail,Credit Card,COUPON050,12.02,USD
9612,2024-04-07T02:27:59Z,2024-04-07,67035,1421,Franchise,PayPal,COUPON006,9.39,AUD
9613,2023-05-22T20:34:39Z,2023-05-22,59316,4976,Online,Afterpay,COUPON045,38.17,USD
9614,2023-06-03T13:00:11Z,2023-06-03,54874,48,Online,Gift Card,COUPON021,19.02,EUR
9615,2023-10-30T18:13:56Z,2023-10-30,65698,1597,Retail,Afterpay,COUPON014,5.44,USD
9616,2023-04-24T20:50:07Z,2023-04-24,35671,618,Online,Afterpay,COUPON021,43.85,AUD
9617,2023-08-07T10:22:12Z,2023-08-07,11155,3206,Retail,Cash,COUPON031,38.57,AUD
9618,2024-06-01T23:03:46Z,2024-06-01,66186,949,Franchise,Credit Card,COUPON016,0.74,EUR
9619,2023-10-23T04:15:24Z,2023-10-23,21108,1707,Franchise,Afterpay,COUPON041,21.98,EUR
9620,2023-08-26T17:19:57Z,2023-08-26,75089,4630,Franchise,Credit Card,COUPON049,19.11,EUR
9621,2024-02-05T01:48:15Z,2024-02-05,23258,2020,Retail,Gift Card,COUPON030,10.84,USD
9622,2023-10-05T20:45:35Z,2023-10-05,28747,542,Retail,Cash,COUPON034,12.65,AUD
9623,2023-07-18T20:37:14Z,2023-07-18,72779,4709,Franchise,PayPal,COUPON021,44.13,USD
9624,2024-04-17T12:19:15Z,2024-04-17,26200,4196,Franchise,Gift Card,COUPON039,22.82,USD
9625,2024-04-01T18:36:39Z,2024-04-01,55466,1970,Retail,Credit Card,COUPON005,11.57,USD
9626,2024-01-02T04:11:06Z,2024-01-02,79835,4413,Retail,Credit Card,COUPON030,27.41,EUR
9627,2024-09-10T20:06:50Z,2024-09-10,13185,4655,Franchise,Gift Card,COUPON005,30.21,AUD
9628,2023-04-02T07:00:45Z,2023-04-02,32439,3336,Franchise,Afterpay,COUPON005,24.53,USD
9629,2023-07-13T02:12:59Z,2023-07-13,68012,4325,Franchise,Afterpay,COUPON045,20.49,AUD
9630,2023-01-04T11:28:01Z,2023-01-04,696,3593,Franchise,Afterpay,COUPON019,38.94,USD
9631,2023-04-23T21:18:02Z,2023-04-23,54811,231,Retail,Gift Card,COUPON010,5.51,USD
9632,2024-04-04T17:38:18Z,2024-04-04,59480,4861,Retail,Afterpay,COUPON031,25.67,AUD
9633,2024-03-04T22:51:00Z,2024-03-04,23321,4848,Franchise,Credit Card,COUPON040,12.18,USD
9634,2023-04-13T10:04:08Z,2023-04-13,10880,2469,Retail,Gift Card,COUPON033,29.24,EUR
9635,2024-01-06T18:56:43Z,2024-01-06,30026,4421,Online,Credit Card,COUPON027,41.62,USD
9636,2024-02-20T16:54:33Z,2024-02-20,85525,5596,Retail,Cash,COUPON017,5.00,EUR
9637,2023-06-09T11:09:53Z,2023-06-09,41260,1079,Franchise,Credit Card,COUPON005,28.30,USD
9638,2023-11-03T08:33:58Z,2023-11-03,21794,1854,Online,Gift Card,COUPON001,34.90,AUD
9639,2023-01-03T18:06:20Z,2023-01-03,32311,627,Retail,PayPal,COUPON027,48.86,USD
9640,2023-03-11T00:42:56Z,2023-03-11,11003,1780,Retail,Afterpay,COUPON050,8.78,EUR
9641,2023-09-24T10:57:29Z,2023-09-24,31112,4332,Franchise,Afterpay,COUPON004,26.88,AUD
9642,2023-10-02T22:48:55Z,2023-10-02,53945,3120,Retail,Afterpay,COUPON047,12.24,USD
9643,2024-05-11T06:38:22Z,2024-05-11,79281,1289,Retail,Afterpay,COUPON011,21.11,EUR
9644,2024-09-19T12:59:09Z,2024-09-19,77888,421,Franchise,Gift Card,COUPON019,40.27,EUR
9645,2023-01-28T06:36:28Z,2023-01-28,29230,411,Franchise,PayPal,COUPON026,32.45,AUD
9646,2023-02-21T20:03:17Z,2023-02-21,7338,3236,Franchise,PayPal,COUPON032,12.56,USD
9647,2023-05-29T20:56:53Z,2023-05-29,10594,750,Franchise,Gift Card,COUPON018,13.62,EUR
9648,2024-04-08T03:42:33Z,2024-04-08,21199,4445,Retail,Gift Card,COUPON003,17.12,EUR
9649,2024-04-30T02:48:09Z,2024-04-30,79455,918,Franchise,PayPal,COUPON034,47.58,EUR
9650,2024-06-19T10:22:36Z,2024-06-19,79832,1591,Retail,Credit Card,COUPON032,3.14,AUD
9651,2023-09-25T21:44:51Z,2023-09-25,55275,4373,Franchise,PayPal,COUPON007,7.37,AUD
9652,2024-09-20T15:42:21Z,2024-09-20,63372,1229,Online,Cash,COUPON048,42.03,EUR
9653,2023-03-31T15:56:45Z,2023-03-31,13978,4458,Online,Cash,COUPON018,26.39,USD
9654,2024-06-05T23:03:36Z,2024-06-05,35710,3492,Online,Cash,COUPON008,27.87,USD
9655,2023-08-19T05:55:52Z,2023-08-19,56923,4791,Online,Cash,COUPON004,10.31,USD
9656,2024-09-21T12:41:51Z,2024-09-21,71109,1343,Retail,Credit Card,COUPON005,39.40,USD
9657,2023-12-19T10:12:41Z,2023-12-19,68891,3120,Franchise,Credit Card,COUPON009,47.75,EUR
9658,2023-10-18T16:53:08Z,2023-10-18,8717,2809,Franchise,Gift Card,COUPON034,28.37,AUD
9659,2024-04-16T23:21:45Z,2024-04-16,46290,3485,Online,Credit Card,COUPON043,22.22,USD
9660,2023-09-12T18:51:40Z,2023-09-12,70259,4911,Retail,Afterpay,COUPON045,38.97,AUD
9661,2024-01-03T01:28:43Z,2024-01-03,53008,350,Retail,Afterpay,,24.25,EUR
9662,2023-02-21T02:08:45Z,2023-02-21,32437,686,Franchise,Cash,COUPON027,13.53,AUD
9663,2023-08-08T11:48:48Z,2023-08-08,41278,3152,Franchise,Gift Card,COUPON023,26.58,USD
9664,2023-12-09T08:57:00Z,2023-12-09,36236,1032,Online,Cash,COUPON046,41.06,EUR
9665,2023-09-16T07:00:12Z,2023-09-16,1862,1011,Online,Gift Card,COUPON025,5.65,USD
9666,2023-03-02T03:28:06Z,2023-03-02,57891,2488,Franchise,PayPal,COUPON030,31.97,EUR
9667,2024-05-14T13:22:35Z,2024-05-14,62838,3920,Franchise,Gift Card,COUPON002,21.15,EUR
9668,2023-02-09T18:47:44Z,2023-02-09,31730,3013,Online,Credit Card,COUPON028,40.88,AUD
9669,2023-10-22T03:20:21Z,2023-10-22,67023,984,Retail,Credit Card,COUPON029,39.55,USD
9670,2024-08-15T03:38:10Z,2024-08-15,5376,4605,Online,PayPal,COUPON004,38.41,AUD
9671,2023-07-27T05:02:46Z,2023-07-27,71288,988,Franchise,Cash,COUPON013,6.52,AUD
9672,2023-01-02T19:19:19Z,2023-01-02,15816,2494,Retail,Credit Card,,11.34,AUD
9673,2023-01-21T18:48:09Z,2023-01-21,69368,1893,Franchise,Credit Card,COUPON041,24.58,USD
9674,2023-08-12T05:48:21Z,2023-08-12,4793,3220,Online,Cash,COUPON044,33.59,EUR
9675,2023-09-03T19:45:29Z,2023-09-03,62021,3543,Retail,Afterpay,COUPON047,2.45,EUR
9676,2023-06-06T08:48:57Z,2023-06-06,36104,4685,Online,PayPal,COUPON029,9.39,AUD
9677,2023-04-03T03:43:52Z,2023-04-03,56631,117,Retail,PayPal,COUPON036,18.69,EUR
9678,2024-02-14T20:20:34Z,2024-02-14,76554,573,Retail,Afterpay,COUPON007,20.54,USD
9679,2023-04-28T08:59:01Z,2023-04-28,53140,3092,Franchise,Credit Card,COUPON040,11.28,EUR
9680,2024-07-08T04:40:10Z,2024-07-08,62584,58,Retail,Gift Card,COUPON049,1.03,AUD
9681,2023-08-26T08:27:45Z,2023-08-26,24199,2950,Franchise,Gift Card,COUPON043,32.73,USD
9682,2024-09-26T16:37:48Z,2024-09-26,29146,2119,Online,Afterpay,COUPON007,44.01,AUD
9683,2023-01-10T16:57:42Z,2023-01-10,79657,2814,Retail,Credit Card,COUPON034,6.42,AUD
9684,2024-01-12T09:59:30Z,2024-01-12,37673,2096,Franchise,PayPal,COUPON029,27.84,EUR
9685,2024-08-20T12:46:48Z,2024-08-20,70700,276,Retail,Credit Card,COUPON044,41.03,AUD
9686,2023-04-19T06:22:42Z,2023-04-19,41796,626,Online,PayPal,COUPON029,8.19,USD
9687,2023-12-01T09:42:53Z,2023-12-01,35640,798,Online,Gift Card,COUPON038,29.96,USD
9688,2024-08-09T10:23:11Z,2024-08-09,42785,2465,Online,PayPal,COUPON020,34.33,EUR
9689,2023-05-30T22:37:01Z,2023-05-30,57199,2967,Franchise,Afterpay,COUPON044,5.17,USD
9690,2023-09-13T05:29:01Z,2023-09-13,47480,4230,Franchise,Credit Card,COUPON037,23.32,USD
9691,2024-03-09T13:46:54Z,2024-03-09,23447,4382,Retail,PayPal,,13.32,USD
9692,2024-08-26T17:51:27Z,2024-08-26,9384,1493,Online,Credit Card,COUPON004,35.20,EUR
9693,2024-04-08T03:58:47Z,2024-04-08,11007,961,Online,Afterpay,COUPON003,42.91,USD
9694,2023-05-10T02:45:46Z,2023-05-10,7058,969,Online,Afterpay,COUPON004,35.56,AUD
9695,2024-06-21T21:30:53Z,2024-06-21,67277,2975,Online,Credit Card,COUPON004,34.15,USD
9696,2023-09-14T17:10:24Z,2023-09-14,14629,554,Franchise,Credit Card,COUPON009,43.16,EUR
9697,2024-03-15T12:26:06Z,2024-03-15,61241,491,Online,Afterpay,COUPON032,30.98,USD
9698,2023-07-25T15:42:10Z,2023-07-25,6765,2507,Franchise,Afterpay,COUPON042,36.84,USD
9699,2023-10-11T20:48:34Z,2023-10-11,44029,1042,Retail,Cash,COUPON046,0.73,USD
9700,2024-01-19T01:44:51Z,2024-01-19,48998,3099,Retail,Cash,COUPON002,31.93,EUR
9701,2023-09-19T04:23:45Z,2023-09-19,5029,2363,Retail,Afterpay,COUPON010,17.64,AUD
9702,2023-04-25T13:38:40Z,2023-04-25,7450,1083,Online,PayPal,COUPON016,17.74,USD
9703,2023-06-05T13:58:02Z,2023-06-05,30738,1502,Franchise,Credit Card,COUPON026,18.08,EUR
9704,2024-02-08T06:57:58Z,2024-02-08,50997,2931,Online,Gift Card,COUPON012,5.96,USD
9705,2023-12-07T22:42:33Z,2023-12-07,68281,3280,Online,Afterpay,COUPON008,33.65,EUR
9706,2024-03-30T16:13:16Z,2024-03-30,12078,3584,Retail,Credit Card,COUPON043,5.47,AUD
9707,2023-06-16T12:59:01Z,2023-06-16,75159,4328,Online,Afterpay,COUPON010,8.31,EUR
9708,2024-01-23T23:40:37Z,2024-01-23,13465,4505,Retail,Gift Card,COUPON038,41.62,AUD
9709,2023-07-20T21:47:45Z,2023-07-20,29586,4831,Franchise,Cash,COUPON048,4.11,EUR
9710,2023-06-30T16:34:27Z,2023-06-30,8939,4420,Franchise,Credit Card,COUPON036,17.86,AUD
9711,2024-01-27T04:46:10Z,2024-01-27,69216,2682,Retail,PayPal,COUPON036,2.71,EUR
9712,2024-04-05T01:40:33Z,2024-04-05,36079,1547,Franchise,Cash,COUPON041,40.66,AUD
9713,2024-05-20T06:05:44Z,2024-05-20,7190,3276,Online,PayPal,COUPON012,43.96,AUD
9714,2023-08-31T18:03:42Z,2023-08-31,18832,90,Franchise,PayPal,COUPON050,0.33,EUR
9715,2023-07-14T02:12:10Z,2023-07-14,78640,3356,Franchise,Gift Card,COUPON034,4.03,EUR
9716,2024-07-19T09:30:38Z,2024-07-19,20815,676,Retail,Credit Card,COUPON020,46.23,USD
9717,2023-08-31T20:38:39Z,2023-08-31,71611,3982,Franchise,Afterpay,COUPON018,8.52,AUD
9718,2024-02-20T20:33:59Z,2024-02-20,62370,552,Retail,Afterpay,COUPON019,9.13,AUD
9719,2024-09-21T12:38:43Z,2024-09-21,19052,2822,Online,Credit Card,COUPON036,30.17,EUR
9720,2023-03-25T16:39:06Z,2023-03-25,33689,189,Franchise,PayPal,COUPON006,22.79,AUD
9721,2024-03-12T23:30:04Z,2024-03-12,31352,842,Online,Cash,COUPON013,30.95,AUD
9722,2023-09-11T10:05:07Z,2023-09-11,30290,929,Online,PayPal,COUPON032,43.41,EUR
9723,2024-07-31T11:03:52Z,2024-07-31,22903,4831,Franchise,PayPal,COUPON007,1.97,EUR
9724,2024-01-26T19:06:46Z,2024-01-26,48026,1723,Retail,Cash,COUPON005,4.96,AUD
9725,2024-08-09T01:07:28Z,2024-08-09,12694,1336,Franchise,Gift Card,COUPON041,10.39,EUR
9726,2024-02-26T07:11:48Z,2024-02-26,38299,4891,Online,Gift Card,COUPON024,16.60,AUD
9727,2024-01-05T15:27:10Z,2024-01-05,58651,4582,Retail,Cash,COUPON011,37.20,USD
9728,2023-02-18T02:41:05Z,2023-02-18,17835,3033,Online,Afterpay,COUPON007,2.03,USD
9729,2023-06-04T04:19:17Z,2023-06-04,74290,573,Retail,PayPal,COUPON027,5.90,EUR
9730,2023-02-25T05:25:49Z,2023-02-25,7547,3841,Retail,PayPal,COUPON038,21.72,USD
9731,2024-04-25T17:06:44Z,2024-04-25,41443,4277,Online,Gift Card,COUPON001,48.91,EUR
9732,2023-04-12T20:11:23Z,2023-04-12,72608,1839,Online,Afterpay,COUPON040,13.83,USD
9733,2024-01-06T16:58:51Z,2024-01-06,39607,1316,Retail,Afterpay,COUPON008,9.71,EUR
9734,2023-12-25T23:06:21Z,2023-12-25,62512,2553,Franchise,Afterpay,COUPON024,12.29,EUR
9735,2024-08-19T13:34:52Z,2024-08-19,412,570,Retail,Gift Card,COUPON013,21.88,AUD
9736,2024-10-01T04:32:29Z,2024-10-01,58134,2416,Retail,Afterpay,COUPON005,47.84,AUD
9737,2024-03-06T10:52:43Z,2024-03-06,10976,3413,Retail,Afterpay,COUPON030,26.06,AUD
9738,2024-06-11T23:12:28Z,2024-06-11,21186,2445,Retail,Cash,COUPON021,34.32,EUR
9739,2023-01-22T03:01:26Z,2023-01-22,60654,3626,Franchise,PayPal,COUPON016,7.27,AUD
9740,2024-09-09T10:30:53Z,2024-09-09,27121,1009,Franchise,Cash,COUPON046,17.99,AUD
9741,2023-09-24T09:45:12Z,2023-09-24,10300,4431,Retail,PayPal,COUPON001,49.23,USD
9742,2023-01-29T11:06:14Z,2023-01-29,5064,4454,Online,Gift Card,COUPON041,20.88,USD
9743,2024-05-22T06:49:24Z,2024-05-22,38903,15,Franchise,Afterpay,COUPON032,29.41,EUR
9744,2024-04-28T09:49:46Z,2024-04-28,69768,4823,Online,Credit Card,COUPON015,42.71,AUD
9745,2023-06-15T22:19:37Z,2023-06-15,61120,4685,Online,Afterpay,COUPON009,30.34,USD
9746,2024-02-13T22:03:26Z,2024-02-13,51852,1545,Franchise,Gift Card,COUPON038,47.42,EUR
9747,2024-07-18T07:34:28Z,2024-07-18,78550,1245,Franchise,Gift Card,COUPON029,13.55,USD
9748,2024-02-25T20:07:04Z,2024-02-25,14191,572,Online,Cash,COUPON013,11.91,USD
9749,2024-04-28T15:59:05Z,2024-04-28,15033,4222,Retail,Afterpay,COUPON026,13.23,AUD
9750,2023-04-12T20:55:32Z,2023-04-12,8238,2942,Retail,PayPal,COUPON012,23.63,AUD
9751,2023-08-22T04:51:56Z,2023-08-22,36799,3933,Franchise,Afterpay,COUPON025,29.43,EUR
9752,2023-01-23T15:51:10Z,2023-01-23,16274,3633,Franchise,Gift Card,COUPON014,6.63,EUR
9753,2023-10-20T23:26:03Z,2023-10-20,44088,1878,Franchise,Gift Card,COUPON033,23.73,USD
9754,2023-04-26T21:22:44Z,2023-04-26,3939,2093,Online,Gift Card,COUPON035,0.96,AUD
9755,2024-08-01T21:23:07Z,2024-08-01,34861,1174,Online,Afterpay,COUPON043,44.66,USD
9756,2023-11-30T12:09:35Z,2023-11-30,7344,4742,Online,Gift Card,COUPON041,14.82,AUD
9757,2023-09-30T02:22:49Z,2023-09-30,26876,2836,Online,PayPal,COUPON009,21.02,AUD
9758,2023-02-09T18:07:29Z,2023-02-09,3782,461,Franchise,Gift Card,COUPON005,12.81,AUD
9759,2023-07-07T14:11:59Z,2023-07-07,64791,4260,Retail,PayPal,COUPON001,26.34,EUR
9760,2024-08-11T14:56:42Z,2024-08-11,50738,1840,Franchise,Gift Card,COUPON033,29.72,USD
9761,2023-12-25T10:53:20Z,2023-12-25,62422,4787,Online,Gift Card,COUPON013,48.78,USD
9762,2023-09-18T22:30:25Z,2023-09-18,39028,4963,Online,Afterpay,COUPON021,23.38,AUD
9763,2024-09-06T04:57:49Z,2024-09-06,23826,1957,Online,Gift Card,COUPON005,39.79,USD
9764,2023-03-26T04:20:21Z,2023-03-26,73332,243,Online,Credit Card,COUPON048,25.64,USD
9765,2023-01-30T18:11:28Z,2023-01-30,18480,4484,Franchise,Cash,COUPON040,3.16,EUR
9766,2023-05-23T10:13:50Z,2023-05-23,33668,3527,Franchise,PayPal,COUPON013,44.90,EUR
9767,2023-10-28T19:05:54Z,2023-10-28,11373,876,Retail,Cash,COUPON009,30.79,USD
9768,2024-02-23T21:11:55Z,2024-02-23,51276,568,Retail,Gift Card,COUPON039,48.97,AUD
9769,2024-06-23T17:26:00Z,2024-06-23,41236,404,Retail,Credit Card,COUPON032,19.87,USD
9770,2023-06-07T10:06:03Z,2023-06-07,48245,1738,Online,Cash,COUPON007,12.10,USD
9771,2023-07-29T17:42:10Z,2023-07-29,50305,246,Online,Cash,COUPON028,34.14,EUR
9772,2023-02-17T03:47:31Z,2023-02-17,20570,872,Online,Credit Card,COUPON033,34.61,USD
9773,2023-08-29T14:39:30Z,2023-08-29,26224,235,Franchise,Cash,COUPON035,39.22,AUD
9774,2023-10-16T19:49:06Z,2023-10-16,57480,2591,Franchise,Credit Card,COUPON045,17.11,USD
9775,2023-11-20T01:08:02Z,2023-11-20,22118,325,Franchise,Credit Card,COUPON026,39.23,AUD
9776,2023-03-10T10:44:16Z,2023-03-10,62665,3563,Franchise,Cash,COUPON009,47.78,EUR
9777,2023-08-26T14:38:12Z,2023-08-26,44359,1764,Online,Cash,COUPON042,35.32,AUD
9778,2024-03-15T23:19:38Z,2024-03-15,15113,396,Online,Afterpay,COUPON004,4.22,EUR
9779,2023-11-19T12:29:03Z,2023-11-19,67033,2221,Franchise,Gift Card,COUPON027,7.69,USD
9780,2023-07-15T07:32:26Z,2023-07-15,14420,961,Retail,Afterpay,COUPON001,48.66,EUR
9781,2023-03-22T07:36:10Z,2023-03-22,721,758,Retail,Afterpay,COUPON043,21.80,EUR
9782,2023-08-11T15:15:20Z,2023-08-11,72953,3036,Online,Afterpay,COUPON013,20.00,AUD
9783,2024-02-25T09:36:51Z,2024-02-25,55307,4860,Franchise,Credit Card,COUPON012,22.83,EUR
9784,2024-02-21T07:46:47Z,2024-02-21,14081,4229,Online,Afterpay,COUPON046,35.38,EUR
9785,2023-04-12T18:28:23Z,2023-04-12,73102,1208,Franchise,Credit Card,COUPON037,45.48,AUD
9786,2023-01-26T16:30:24Z,2023-01-26,43384,181,Franchise,Cash,COUPON033,27.11,AUD
9787,2023-04-04T16:35:17Z,2023-04-04,75017,1394,Franchise,Afterpay,COUPON012,34.55,USD
9788,2024-09-13T22:23:03Z,2024-09-13,14442,2027,Online,Gift Card,COUPON041,21.44,EUR
9789,2024-05-10T07:02:04Z,2024-05-10,28570,1970,Franchise,PayPal,COUPON016,30.13,USD
9790,2023-04-26T18:01:12Z,2023-04-26,71245,1271,Online,Cash,COUPON029,48.68,AUD
9791,2023-05-28T22:58:23Z,2023-05-28,21872,3868,Franchise,Afterpay,COUPON002,5.23,USD
9792,2024-05-03T11:34:49Z,2024-05-03,25570,203,Retail,Gift Card,COUPON035,28.12,EUR
9793,2023-12-19T06:59:43Z,2023-12-19,78847,1741,Online,Cash,COUPON023,42.09,AUD
9794,2023-11-12T15:49:45Z,2023-11-12,44907,1517,Online,Gift Card,COUPON044,41.97,EUR
9795,2023-06-29T08:52:21Z,2023-06-29,37400,573,Franchise,Afterpay,COUPON022,45.69,EUR
9796,2023-05-15T02:14:14Z,2023-05-15,54629,3299,Franchise,Credit Card,COUPON032,47.74,EUR
9797,2023-02-23T06:18:19Z,2023-02-23,18099,4168,Retail,Afterpay,COUPON028,35.77,EUR
9798,2023-01-28T21:54:57Z,2023-01-28,19203,3746,Franchise,Credit Card,COUPON029,30.96,EUR
9799,2024-04-01T17:05:49Z,2024-04-01,72803,3068,Online,Cash,COUPON004,38.62,AUD
9800,2023-01-14T05:11:56Z,2023-01-14,33699,4934,Retail,Afterpay,COUPON017,41.51,AUD
9801,2023-02-28T14:41:37Z,2023-02-28,13528,1664,Online,Cash,COUPON040,13.43,USD
9802,2024-03-29T21:54:08Z,2024-03-29,36289,2208,Online,Gift Card,COUPON039,21.69,USD
9803,2024-07-23T01:35:56Z,2024-07-23,30756,2482,Online,Credit Card,COUPON002,32.06,USD
9804,2023-12-28T01:17:08Z,2023-12-28,7031,4838,Franchise,Cash,COUPON026,9.28,EUR
9805,2023-09-23T12:15:51Z,2023-09-23,51493,4574,Online,Afterpay,COUPON019,17.65,EUR
9806,2024-06-30T01:48:18Z,2024-06-30,64262,1937,Franchise,Gift Card,COUPON025,3.30,AUD
9807,2023-11-27T18:50:07Z,2023-11-27,60844,2571,Online,Afterpay,COUPON014,14.02,EUR
9808,2024-03-24T04:44:51Z,2024-03-24,78209,4931,Online,Gift Card,COUPON039,13.08,EUR
9809,2023-01-09T16:43:14Z,2023-01-09,34798,917,Retail,Afterpay,COUPON044,20.99,EUR
9810,2023-11-21T22:41:18Z,2023-11-21,13377,532,Retail,Credit Card,COUPON024,23.01,EUR
9811,2024-04-12T07:55:04Z,2024-04-12,71075,4456,Retail,PayPal,COUPON004,46.12,AUD
9812,2024-05-09T01:47:12Z,2024-05-09,32353,3379,Online,PayPal,COUPON012,41.87,USD
9813,2023-01-09T22:06:11Z,2023-01-09,28190,4896,Retail,Afterpay,COUPON005,24.09,EUR
9814,2023-02-28T21:41:33Z,2023-02-28,52292,456,Retail,Gift Card,COUPON001,8.28,AUD
9815,2023-08-16T13:38:16Z,2023-08-16,61393,4844,Retail,Credit Card,COUPON048,14.47,EUR
9816,2024-02-15T07:20:09Z,2024-02-15,21307,4091,Franchise,Credit Card,COUPON007,21.35,EUR
9817,2023-06-28T13:59:56Z,2023-06-28,13504,3605,Franchise,Credit Card,COUPON039,18.54,USD
9818,2024-05-11T16:37:45Z,2024-05-11,46661,1696,Franchise,PayPal,COUPON036,31.37,EUR
9819,2023-03-22T09:16:19Z,2023-03-22,2559,3172,Franchise,PayPal,COUPON050,35.38,USD
9820,2023-05-28T23:47:50Z,2023-05-28,21737,3206,Retail,Gift Card,COUPON050,5.68,USD
9821,2024-01-15T09:59:16Z,2024-01-15,49964,3902,Retail,Credit Card,COUPON002,20.34,USD
9822,2023-07-09T17:39:19Z,2023-07-09,66994,3660,Online,Afterpay,COUPON035,0.26,EUR
9823,2023-08-19T05:13:21Z,2023-08-19,30465,2325,Retail,Credit Card,COUPON026,49.81,EUR
9824,2024-04-10T23:29:54Z,2024-04-10,11657,2198,Online,Cash,COUPON013,37.13,USD
9825,2023-05-11T15:13:24Z,2023-05-11,46579,3577,Online,PayPal,COUPON020,38.68,USD
9826,2023-12-19T08:13:34Z,2023-12-19,38742,4565,Online,Gift Card,COUPON022,9.63,USD
9827,2024-03-15T11:40:45Z,2024-03-15,45403,2785,Retail,PayPal,COUPON002,35.07,USD
9828,2023-12-05T20:25:30Z,2023-12-05,59926,4710,Franchise,Credit Card,COUPON028,17.67,EUR
9829,2024-09-08T02:47:08Z,2024-09-08,18587,3543,Online,Cash,COUPON049,48.73,USD
9830,2024-09-18T19:46:56Z,2024-09-18,3723,4844,Retail,Cash,COUPON008,29.30,USD
9831,2024-02-10T13:29:29Z,2024-02-10,37385,3377,Online,Gift Card,COUPON001,41.05,EUR
9832,2024-06-09T12:41:05Z,2024-06-09,49449,4035,Online,PayPal,COUPON044,15.84,AUD
9833,2023-07-25T03:36:57Z,2023-07-25,69829,421,Online,Cash,COUPON001,28.62,AUD
9834,2023-02-21T19:20:39Z,2023-02-21,33221,874,Franchise,PayPal,COUPON031,13.03,AUD
9835,2023-07-16T13:16:43Z,2023-07-16,83161,5370,Retail,PayPal,COUPON006,36.51,EUR
9836,2024-07-13T20:44:15Z,2024-07-13,14175,4062,Online,Afterpay,COUPON032,48.12,AUD
9837,2023-03-21T15:13:48Z,2023-03-21,44235,4139,Online,PayPal,COUPON036,28.04,EUR
9838,2023-12-19T08:07:44Z,2023-12-19,49247,3188,Retail,Afterpay,COUPON010,25.61,EUR
9839,2024-03-13T01:51:28Z,2024-03-13,11278,2537,Franchise,Credit Card,COUPON049,7.56,AUD
9840,2023-12-16T02:34:48Z,2023-12-16,71168,4243,Online,PayPal,COUPON001,16.51,AUD
9841,2024-07-21T01:50:59Z,2024-07-21,76150,1524,Retail,PayPal,COUPON042,8.91,EUR
9842,2024-09-26T14:13:32Z,2024-09-26,60713,4113,Online,Gift Card,COUPON005,11.35,AUD
9843,2024-06-01T13:09:31Z,2024-06-01,78071,3981,Franchise,Afterpay,COUPON001,1.71,USD
9844,2024-05-09T13:17:58Z,2024-05-09,36194,2759,Online,Afterpay,COUPON019,3.63,USD
9845,2023-09-04T08:32:22Z,2023-09-04,79757,1234,Franchise,PayPal,COUPON021,40.33,AUD
9846,2023-08-11T04:58:09Z,2023-08-11,31983,4782,Online,Credit Card,COUPON048,1.25,EUR
9847,2024-06-04T03:40:10Z,2024-06-04,40627,2245,Online,Cash,COUPON044,17.28,AUD
9848,2023-10-14T17:07:45Z,2023-10-14,16689,3547,Online,Credit Card,COUPON016,37.17,USD
9849,2023-08-15T12:46:28Z,2023-08-15,14620,245,Retail,Afterpay,COUPON030,5.21,EUR
9850,2024-06-27T16:18:06Z,2024-06-27,29625,771,Franchise,PayPal,COUPON040,27.64,AUD
9851,2024-06-06T12:27:28Z,2024-06-06,29855,1535,Online,Gift Card,COUPON021,48.09,USD
9852,2024-04-23T11:04:27Z,2024-04-23,38212,4455,Retail,Gift Card,COUPON035,34.78,USD
9853,2023-02-21T19:23:26Z,2023-02-21,40811,828,Franchise,Gift Card,COUPON027,27.64,USD
9854,2023-01-18T13:59:49Z,2023-01-18,44028,1475,Online,Cash,COUPON016,10.56,USD
9855,2024-01-12T03:23:19Z,2024-01-12,29457,4151,Online,Cash,COUPON037,19.24,AUD
9856,2023-04-25T07:22:20Z,2023-04-25,29429,2495,Retail,Credit Card,COUPON021,28.33,USD
9857,2023-04-25T20:26:10Z,2023-04-25,14573,3187,Retail,Cash,COUPON033,26.54,USD
9858,2023-03-01T17:14:48Z,2023-03-01,46051,2901,Retail,Afterpay,COUPON004,17.48,AUD
